Credit_Card_Exceed_Months,Employment_Type,Loan_Amount,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_More_Than_Months,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision,Score
6,employee,289302.0,20.0,no,1,2,12.0,4.0,2.0,3.0,1,condominium,,Kuala Lumpur,3.0,3606.0,915964.0,,Accept,7
6,employee,763190.0,,yes,1,2,12.0,4.0,2.0,,1,condominium,10.0,Kuala Lumpur,3.0,10307.0,1426668.0,12198.0,Accept,8
6,employee,215773.0,19.0,no,1,2,12.0,4.0,2.0,3.0,3,condominium,10.0,Kuala Lumpur,,11567.0,857062.0,15472.0,Reject,6
6,employee,,22.0,yes,1,2,12.0,4.0,2.0,,2,condominium,10.0,Kuala Lumpur,,12543.0,1041400.0,15092.0,Reject,6
6,employee,,17.0,no,1,2,12.0,,,3.0,3,condominium,10.0,Kuala Lumpur,1.0,4726.0,915568.0,16243.0,Accept,6
6,employee,420489.0,13.0,yes,1,2,12.0,4.0,2.0,3.0,2,condominium,10.0,Kuala Lumpur,3.0,10431.0,847561.0,8436.0,Accept,6
6,employee,,12.0,no,1,2,12.0,,2.0,3.0,3,condominium,10.0,Kuala Lumpur,1.0,,1136724.0,18015.0,Accept,9
6,employee,156946.0,15.0,yes,1,2,12.0,,2.0,,1,condominium,10.0,Kuala Lumpur,,7438.0,488177.0,,Accept,7
6,employee,158840.0,17.0,no,1,2,,,2.0,3.0,1,condominium,10.0,Kuala Lumpur,3.0,12432.0,604652.0,19054.0,Reject,9
6,employee,298701.0,21.0,yes,1,2,12.0,4.0,2.0,3.0,1,condominium,,Kuala Lumpur,,,662611.0,7625.0,Accept,6
6,employee,655565.0,22.0,no,1,2,12.0,4.0,,,3,condominium,10.0,Kuala Lumpur,1.0,7933.0,862042.0,12048.0,Reject,7
6,employee,,20.0,yes,1,2,12.0,4.0,2.0,,2,condominium,10.0,Kuala Lumpur,,,1238699.0,17650.0,Accept,7
6,employee,125416.0,12.0,no,1,2,,,2.0,,3,condominium,10.0,Kuala Lumpur,2.0,8474.0,903003.0,9323.0,Reject,9
6,employee,221509.0,14.0,yes,1,2,12.0,4.0,2.0,3.0,2,condominium,10.0,Kuala Lumpur,3.0,10902.0,,14631.0,Accept,7
6,employee,,10.0,no,1,2,12.0,4.0,,3.0,2,condominium,,Kuala Lumpur,3.0,,511073.0,,Accept,6
6,employee,,22.0,yes,1,2,,,2.0,3.0,1,condominium,,Kuala Lumpur,1.0,5826.0,1057718.0,15706.0,Accept,6
6,employee,700606.0,11.0,no,1,2,12.0,4.0,2.0,3.0,3,condominium,10.0,Kuala Lumpur,,6898.0,1363624.0,15061.0,Reject,9
6,employee,390924.0,23.0,yes,1,2,12.0,4.0,2.0,,3,condominium,10.0,Kuala Lumpur,2.0,7803.0,1268379.0,,Reject,8
6,employee,452345.0,10.0,no,1,2,12.0,,,,1,condominium,10.0,Kuala Lumpur,3.0,,1347706.0,,Accept,8
6,employee,361516.0,22.0,yes,1,2,,4.0,,3.0,3,condominium,10.0,Kuala Lumpur,3.0,3833.0,1186678.0,13147.0,Accept,7
6,employee,438432.0,17.0,no,1,2,12.0,,2.0,3.0,2,condominium,10.0,Kuala Lumpur,,,1427823.0,,Accept,6
6,employee,,13.0,yes,1,2,,4.0,,,3,condominium,10.0,Kuala Lumpur,,8729.0,889001.0,15146.0,Accept,7
6,employee,198318.0,10.0,no,1,2,12.0,4.0,,3.0,1,condominium,10.0,Kuala Lumpur,1.0,11262.0,1011662.0,8031.0,Accept,8
6,employee,,13.0,yes,1,2,12.0,4.0,2.0,3.0,3,condominium,10.0,Kuala Lumpur,,6090.0,754040.0,16103.0,Reject,8
6,employee,504150.0,11.0,no,1,2,12.0,4.0,2.0,3.0,3,condominium,10.0,Kuala Lumpur,1.0,6979.0,1238460.0,,Accept,9
6,employee,144243.0,15.0,yes,1,2,,,,,3,condominium,,Kuala Lumpur,1.0,11948.0,1372157.0,,Reject,7
6,employee,553680.0,,no,1,2,12.0,4.0,2.0,,1,condominium,10.0,Kuala Lumpur,2.0,6538.0,,,Accept,6
6,employee,785339.0,20.0,yes,1,2,12.0,4.0,2.0,3.0,1,condominium,10.0,Kuala Lumpur,1.0,7936.0,1427012.0,7658.0,Reject,7
6,employee,644003.0,19.0,no,1,2,12.0,4.0,2.0,,3,condominium,10.0,Kuala Lumpur,1.0,6300.0,1333917.0,,Accept,9
6,employee,,11.0,yes,1,2,12.0,4.0,,,1,condominium,10.0,Kuala Lumpur,1.0,5562.0,1173074.0,,Accept,8
6,employee,136609.0,22.0,no,1,2,12.0,4.0,2.0,,2,condominium,10.0,Kuala Lumpur,,,454679.0,11878.0,Accept,7
6,employee,664414.0,19.0,yes,1,2,,4.0,2.0,,3,condominium,10.0,Kuala Lumpur,3.0,9644.0,1363753.0,9730.0,Reject,7
6,employee,270008.0,,no,1,2,12.0,4.0,,3.0,2,condominium,10.0,Kuala Lumpur,1.0,8816.0,758726.0,,Accept,8
6,employee,,12.0,yes,1,2,,4.0,,3.0,1,condominium,10.0,Kuala Lumpur,1.0,11804.0,750892.0,15893.0,Reject,8
6,employee,,17.0,no,1,2,12.0,4.0,2.0,3.0,1,condominium,10.0,Kuala Lumpur,3.0,4067.0,989856.0,,Accept,9
6,employee,334085.0,15.0,yes,1,2,12.0,,2.0,3.0,2,condominium,10.0,Kuala Lumpur,3.0,8683.0,842194.0,,Reject,6
6,employee,,,no,1,2,,4.0,,,1,condominium,10.0,Kuala Lumpur,3.0,5784.0,547859.0,10476.0,Accept,6
6,employee,,,yes,1,2,12.0,4.0,,3.0,3,bungalow,10.0,Kuala Lumpur,1.0,,979148.0,,Accept,6
6,employee,420976.0,,no,1,2,12.0,4.0,2.0,3.0,3,bungalow,10.0,Kuala Lumpur,3.0,5822.0,425298.0,,Accept,9
6,employee,496233.0,,yes,1,2,,4.0,2.0,3.0,2,bungalow,,Kuala Lumpur,,3650.0,917494.0,18625.0,Accept,8
6,employee,,23.0,no,1,2,,4.0,2.0,3.0,2,bungalow,10.0,Kuala Lumpur,1.0,,,15469.0,Accept,8
6,employee,623116.0,,yes,1,2,,4.0,,3.0,2,bungalow,,Kuala Lumpur,2.0,,501903.0,7693.0,Accept,7
6,employee,647038.0,21.0,no,1,2,12.0,4.0,2.0,3.0,3,bungalow,10.0,Kuala Lumpur,,10943.0,694911.0,16698.0,Accept,6
6,employee,509978.0,16.0,yes,1,2,12.0,4.0,,3.0,1,bungalow,,Kuala Lumpur,2.0,11169.0,688426.0,9975.0,Accept,9
6,employee,233440.0,22.0,no,1,2,12.0,,,3.0,1,bungalow,10.0,Kuala Lumpur,3.0,,1370329.0,,Reject,8
6,employee,369172.0,10.0,yes,1,2,,,,3.0,3,bungalow,10.0,Kuala Lumpur,3.0,10486.0,,,Accept,9
6,employee,580096.0,22.0,no,1,2,12.0,4.0,,,1,bungalow,10.0,Kuala Lumpur,3.0,10949.0,669336.0,10347.0,Accept,7
6,employee,211122.0,,yes,1,2,,4.0,2.0,3.0,3,bungalow,10.0,Kuala Lumpur,,10818.0,1055678.0,19808.0,Accept,9
6,employee,596721.0,16.0,no,1,2,12.0,4.0,,3.0,1,bungalow,10.0,Kuala Lumpur,,5148.0,461466.0,11922.0,Reject,9
6,employee,570653.0,24.0,yes,1,2,12.0,,2.0,3.0,2,bungalow,,Kuala Lumpur,1.0,8033.0,,,Accept,8
6,employee,155541.0,12.0,no,1,2,12.0,4.0,2.0,3.0,1,bungalow,,Kuala Lumpur,2.0,8157.0,651013.0,10024.0,Reject,8
6,employee,,17.0,yes,1,2,12.0,4.0,2.0,3.0,2,bungalow,10.0,Kuala Lumpur,,,885727.0,,Accept,9
6,employee,,12.0,no,1,2,12.0,4.0,,3.0,3,bungalow,10.0,Kuala Lumpur,,8714.0,710002.0,,Reject,9
6,employee,519789.0,,yes,1,2,12.0,4.0,,3.0,2,bungalow,10.0,Kuala Lumpur,,12104.0,1088198.0,,Reject,7
6,employee,715324.0,17.0,no,1,2,12.0,4.0,2.0,3.0,3,bungalow,10.0,Kuala Lumpur,2.0,3720.0,1185853.0,,Accept,8
6,employee,,14.0,yes,1,2,12.0,4.0,2.0,,2,bungalow,10.0,Kuala Lumpur,,4109.0,588205.0,,Reject,9
6,employee,627141.0,16.0,no,1,2,12.0,4.0,,3.0,2,bungalow,10.0,Kuala Lumpur,1.0,,,,Accept,9
5,employee,739872.0,17.0,yes,1,2,,4.0,2.0,1.0,3,bungalow,13.0,Kuala Lumpur,2.0,,,,Accept,9
5,employee,,,no,1,2,,4.0,,1.0,3,bungalow,13.0,Kuala Lumpur,3.0,,691730.0,9635.0,Accept,6
5,employee,,10.0,yes,1,2,,4.0,2.0,1.0,2,bungalow,13.0,Kuala Lumpur,,6999.0,899895.0,11954.0,Reject,8
5,employee,694633.0,14.0,no,1,2,13.0,4.0,2.0,,2,bungalow,,Kuala Lumpur,2.0,5779.0,729084.0,19933.0,Accept,8
5,employee,189685.0,,yes,1,2,13.0,4.0,2.0,,3,bungalow,,Kuala Lumpur,2.0,6340.0,1432685.0,16481.0,Reject,8
5,employee,720606.0,22.0,no,1,2,13.0,,2.0,1.0,3,bungalow,13.0,Kuala Lumpur,2.0,5709.0,825753.0,19973.0,Reject,9
5,employee,,18.0,yes,1,2,13.0,4.0,2.0,1.0,3,bungalow,13.0,Kuala Lumpur,2.0,,,7988.0,Accept,9
5,employee,729488.0,23.0,no,1,2,13.0,4.0,2.0,1.0,1,bungalow,13.0,Kuala Lumpur,2.0,3919.0,,11038.0,Accept,9
5,employee,446882.0,,yes,1,2,13.0,4.0,2.0,1.0,3,bungalow,13.0,Kuala Lumpur,2.0,9265.0,780214.0,17055.0,Accept,9
5,employee,333573.0,18.0,no,1,2,13.0,4.0,2.0,1.0,1,bungalow,13.0,Kuala Lumpur,2.0,10735.0,1288039.0,,Accept,6
5,employee,,18.0,yes,1,2,13.0,4.0,2.0,1.0,2,bungalow,13.0,Kuala Lumpur,3.0,12383.0,1004409.0,18467.0,Reject,9
5,employee,484646.0,12.0,no,1,2,13.0,4.0,,,3,bungalow,13.0,Kuala Lumpur,,,969982.0,8939.0,Accept,8
5,employee,595029.0,15.0,yes,1,2,13.0,4.0,2.0,1.0,1,bungalow,13.0,Kuala Lumpur,1.0,7272.0,1030060.0,8112.0,Accept,7
5,employee,246845.0,,no,1,2,13.0,4.0,2.0,1.0,2,bungalow,13.0,Kuala Lumpur,,,1226127.0,11846.0,Accept,9
5,employee,635168.0,11.0,yes,1,2,,4.0,2.0,1.0,1,bungalow,,Kuala Lumpur,2.0,10373.0,603967.0,19919.0,Accept,7
5,employee,,18.0,no,1,2,13.0,4.0,2.0,1.0,2,bungalow,13.0,Kuala Lumpur,1.0,4925.0,,8486.0,Accept,9
5,employee,506476.0,20.0,yes,1,2,,,2.0,1.0,3,bungalow,13.0,Kuala Lumpur,2.0,7829.0,,16797.0,Accept,7
5,employee,,21.0,no,1,2,,4.0,2.0,,1,bungalow,13.0,Kuala Lumpur,2.0,,,,Reject,7
5,employee,,20.0,yes,1,2,13.0,4.0,,,2,bungalow,,Kuala Lumpur,,,,16578.0,Accept,7
5,employee,718415.0,16.0,no,1,2,13.0,4.0,2.0,,1,bungalow,13.0,Kuala Lumpur,,10580.0,,,Accept,6
5,employee,290871.0,13.0,yes,1,2,,,2.0,1.0,2,terrace,13.0,Kuala Lumpur,1.0,,747630.0,,Accept,9
5,employee,636477.0,16.0,no,1,2,13.0,4.0,2.0,,2,terrace,13.0,Kuala Lumpur,3.0,11509.0,1026785.0,,Reject,8
5,employee,615502.0,15.0,yes,1,2,13.0,4.0,2.0,1.0,1,terrace,13.0,Kuala Lumpur,2.0,7082.0,709856.0,16058.0,Accept,7
5,employee,133831.0,,no,1,2,13.0,4.0,,1.0,2,terrace,13.0,Kuala Lumpur,3.0,,1072523.0,19850.0,Accept,8
5,employee,136548.0,22.0,yes,1,2,13.0,4.0,,1.0,1,terrace,13.0,Kuala Lumpur,2.0,6878.0,1091704.0,12692.0,Accept,8
5,employee,601632.0,19.0,no,1,2,13.0,4.0,2.0,1.0,1,terrace,13.0,Kuala Lumpur,,7714.0,1092704.0,14607.0,Accept,7
5,employee,320468.0,20.0,yes,1,2,13.0,4.0,,1.0,2,terrace,13.0,Kuala Lumpur,1.0,12199.0,,16752.0,Accept,7
5,employee,160622.0,19.0,no,1,2,13.0,,,1.0,1,terrace,13.0,Kuala Lumpur,,11519.0,,8715.0,Accept,9
5,employee,216034.0,21.0,yes,1,2,13.0,4.0,2.0,1.0,3,terrace,13.0,Kuala Lumpur,,4134.0,1302640.0,19344.0,Accept,8
5,employee,114772.0,19.0,no,1,2,13.0,,2.0,1.0,2,terrace,13.0,Kuala Lumpur,,10382.0,1255844.0,,Reject,8
5,employee,360226.0,16.0,yes,1,2,13.0,,2.0,,1,terrace,13.0,Kuala Lumpur,2.0,7917.0,1291878.0,12180.0,Reject,8
5,employee,,,no,1,2,,,,,2,terrace,13.0,Kuala Lumpur,3.0,9086.0,952816.0,,Accept,6
5,employee,699187.0,,yes,1,2,13.0,4.0,2.0,1.0,2,terrace,13.0,Kuala Lumpur,,3964.0,1189144.0,,Reject,6
5,employee,627120.0,19.0,no,1,2,,,2.0,1.0,3,terrace,13.0,Kuala Lumpur,1.0,,624171.0,12726.0,Accept,8
5,employee,554020.0,11.0,yes,1,2,13.0,4.0,2.0,1.0,3,terrace,13.0,Kuala Lumpur,3.0,,,,Reject,7
5,employee,,24.0,no,1,2,13.0,4.0,,1.0,3,terrace,13.0,Kuala Lumpur,,,657585.0,,Accept,9
5,employee,184449.0,16.0,yes,1,2,13.0,4.0,,,2,terrace,13.0,Kuala Lumpur,,9683.0,493209.0,18360.0,Accept,8
5,employee,223214.0,10.0,no,1,2,13.0,,2.0,,1,terrace,13.0,Kuala Lumpur,,5528.0,1178257.0,13777.0,Reject,6
5,employee,711475.0,20.0,yes,1,2,,4.0,,,1,terrace,13.0,Kuala Lumpur,,12158.0,673054.0,,Accept,6
5,employee,,23.0,no,1,2,,4.0,2.0,1.0,3,terrace,13.0,Kuala Lumpur,,,1019833.0,,Reject,6
5,employee,576714.0,,yes,1,2,13.0,,2.0,1.0,3,terrace,13.0,Kuala Lumpur,1.0,8419.0,707068.0,14419.0,Accept,7
5,employee,402613.0,21.0,no,1,2,13.0,4.0,,1.0,2,terrace,13.0,Kuala Lumpur,1.0,5963.0,1059808.0,,Reject,8
5,employee,370148.0,14.0,yes,1,2,,,,1.0,3,terrace,13.0,Kuala Lumpur,,6043.0,958235.0,,Accept,7
5,employee,148043.0,,no,1,2,13.0,,,1.0,3,terrace,13.0,Kuala Lumpur,3.0,10301.0,,15638.0,Accept,9
5,employee,573637.0,13.0,yes,1,2,,,2.0,1.0,1,terrace,13.0,Kuala Lumpur,,,715671.0,,Accept,9
5,employee,105495.0,24.0,no,1,2,13.0,,,,1,terrace,13.0,Kuala Lumpur,3.0,6186.0,720322.0,,Accept,9
5,employee,,22.0,yes,1,2,13.0,4.0,,,1,terrace,,Kuala Lumpur,3.0,4994.0,1207904.0,,Accept,9
5,employee,498866.0,13.0,no,1,2,,,2.0,1.0,1,terrace,13.0,Kuala Lumpur,,6169.0,818353.0,9880.0,Accept,9
5,employee,162777.0,15.0,yes,1,2,13.0,4.0,,,2,terrace,13.0,Kuala Lumpur,,3620.0,1330118.0,,Accept,6
5,employee,289474.0,24.0,no,1,2,,4.0,2.0,1.0,1,terrace,13.0,Kuala Lumpur,2.0,,652170.0,18760.0,Accept,6
5,employee,124088.0,10.0,yes,1,2,13.0,4.0,2.0,,1,terrace,,Kuala Lumpur,2.0,5832.0,946190.0,17974.0,Reject,9
5,employee,385369.0,,no,1,2,,4.0,2.0,1.0,1,terrace,,Kuala Lumpur,3.0,11880.0,,14620.0,Accept,9
5,employee,,16.0,yes,1,2,,4.0,,1.0,3,terrace,13.0,Kuala Lumpur,3.0,5501.0,1373867.0,8546.0,Accept,7
5,employee,,13.0,no,1,2,13.0,4.0,,1.0,3,terrace,,Kuala Lumpur,3.0,,473084.0,10017.0,Accept,9
5,employee,,19.0,yes,1,2,,4.0,2.0,1.0,2,terrace,13.0,Kuala Lumpur,,9586.0,973850.0,18418.0,Accept,7
5,employee,176877.0,18.0,no,1,2,,4.0,,,2,terrace,13.0,Kuala Lumpur,1.0,10737.0,542700.0,9971.0,Accept,9
5,employee,,19.0,yes,1,2,13.0,4.0,2.0,,3,terrace,,Kuala Lumpur,3.0,6419.0,732586.0,,Accept,6
5,employee,561659.0,,no,1,2,13.0,4.0,,1.0,1,terrace,,Kuala Lumpur,,7649.0,935870.0,,Accept,9
5,employee,743280.0,24.0,yes,1,2,13.0,4.0,2.0,,1,terrace,13.0,Kuala Lumpur,2.0,4927.0,743504.0,,Accept,6
5,employee,,12.0,no,1,2,,4.0,,1.0,3,terrace,13.0,Kuala Lumpur,,4865.0,437499.0,,Accept,8
5,employee,342808.0,15.0,yes,1,2,,,2.0,1.0,3,terrace,13.0,Kuala Lumpur,2.0,8142.0,486149.0,10039.0,Accept,7
5,employee,,14.0,no,1,2,13.0,4.0,2.0,,2,terrace,13.0,Kuala Lumpur,1.0,4491.0,1053729.0,,Accept,6
5,employee,,11.0,yes,1,2,13.0,,2.0,1.0,3,terrace,13.0,Kuala Lumpur,1.0,4583.0,645558.0,19886.0,Accept,7
5,employee,,,no,1,2,,4.0,2.0,1.0,2,terrace,13.0,Kuala Lumpur,2.0,7736.0,749821.0,,Accept,7
5,employee,285525.0,,yes,1,2,13.0,4.0,,1.0,1,terrace,13.0,Kuala Lumpur,,6892.0,697844.0,13042.0,Accept,8
5,employee,,14.0,no,1,2,13.0,4.0,,,3,terrace,13.0,Kuala Lumpur,1.0,10899.0,1304858.0,11590.0,Reject,9
5,employee,723610.0,14.0,yes,1,2,,4.0,2.0,1.0,1,terrace,13.0,Kuala Lumpur,3.0,,696672.0,,Accept,7
5,employee,527882.0,13.0,no,1,2,,,,1.0,1,terrace,13.0,Kuala Lumpur,,5541.0,876705.0,,Accept,6
5,employee,510102.0,,yes,1,2,13.0,4.0,,,3,terrace,13.0,Kuala Lumpur,,9795.0,1019580.0,18240.0,Accept,7
5,employee,158265.0,22.0,no,1,2,13.0,4.0,2.0,,2,terrace,13.0,Kuala Lumpur,2.0,10996.0,1013759.0,19701.0,Accept,7
5,employee,561593.0,12.0,yes,1,2,13.0,4.0,2.0,1.0,1,terrace,13.0,Kuala Lumpur,,10686.0,907915.0,12982.0,Accept,6
5,employee,368837.0,19.0,no,1,2,13.0,,2.0,1.0,1,terrace,13.0,Kuala Lumpur,2.0,9393.0,956570.0,16171.0,Reject,7
5,employee,,24.0,yes,1,2,13.0,4.0,,1.0,2,terrace,13.0,Kuala Lumpur,3.0,7570.0,676516.0,,Accept,8
5,employee,250497.0,,no,1,2,,,,1.0,1,terrace,,Kuala Lumpur,,,909016.0,19025.0,Accept,8
5,employee,406702.0,23.0,yes,1,2,13.0,,2.0,,1,terrace,13.0,Kuala Lumpur,,11580.0,1379602.0,16078.0,Accept,8
5,employee,340633.0,,no,1,2,13.0,4.0,2.0,,3,terrace,,Kuala Lumpur,1.0,8622.0,1165396.0,,Accept,6
5,employee,,13.0,yes,1,2,13.0,4.0,,,2,terrace,,Kuala Lumpur,3.0,9419.0,954974.0,15074.0,Accept,9
5,employee,537152.0,20.0,no,1,2,13.0,,2.0,1.0,1,terrace,13.0,Kuala Lumpur,3.0,,,8590.0,Accept,6
5,employee,761984.0,12.0,yes,1,2,,4.0,,1.0,3,terrace,13.0,Kuala Lumpur,,6131.0,1042473.0,,Accept,8
5,employee,377370.0,,no,1,2,13.0,,2.0,1.0,1,terrace,13.0,Kuala Lumpur,1.0,4381.0,977737.0,11407.0,Accept,6
5,employee,568148.0,18.0,yes,1,2,13.0,,,,2,terrace,13.0,Kuala Lumpur,3.0,9696.0,651871.0,13017.0,Accept,7
5,employee,671476.0,,no,1,2,,4.0,,,1,terrace,13.0,Kuala Lumpur,3.0,8131.0,985982.0,18577.0,Accept,7
5,employee,607714.0,20.0,yes,1,2,,4.0,,1.0,1,terrace,13.0,Kuala Lumpur,,6893.0,1019963.0,15043.0,Accept,9
5,employee,590304.0,21.0,no,1,2,13.0,,2.0,1.0,3,terrace,13.0,Kuala Lumpur,1.0,11364.0,1037195.0,,Reject,7
5,employee,184318.0,,yes,1,2,13.0,4.0,2.0,1.0,2,terrace,13.0,Kuala Lumpur,3.0,7496.0,532259.0,12493.0,Accept,6
5,employee,553864.0,15.0,no,1,2,13.0,4.0,,1.0,3,terrace,,Kuala Lumpur,1.0,11651.0,,,Accept,7
5,employee,776631.0,,yes,1,2,,4.0,2.0,1.0,2,terrace,13.0,Kuala Lumpur,2.0,7996.0,,13603.0,Reject,6
5,employee,662973.0,24.0,no,1,2,13.0,4.0,2.0,1.0,3,terrace,13.0,Kuala Lumpur,,,656605.0,16238.0,Accept,7
5,employee,,,yes,1,2,13.0,4.0,2.0,1.0,2,terrace,13.0,Kuala Lumpur,1.0,,1254673.0,,Accept,6
5,employee,,16.0,no,1,2,13.0,4.0,2.0,1.0,2,terrace,13.0,Kuala Lumpur,,7244.0,1270923.0,,Accept,7
5,employee,474939.0,22.0,yes,1,2,,4.0,,1.0,3,terrace,13.0,Kuala Lumpur,2.0,5544.0,749954.0,,Reject,9
5,employee,,23.0,no,1,2,13.0,,2.0,,2,terrace,13.0,Kuala Lumpur,2.0,4435.0,992084.0,,Accept,9
5,employee,,17.0,yes,1,2,13.0,4.0,,1.0,1,terrace,13.0,Kuala Lumpur,3.0,,1236492.0,,Accept,8
5,employee,,,no,1,2,13.0,4.0,2.0,1.0,3,terrace,,Kuala Lumpur,1.0,,733472.0,,Reject,9
5,employee,190988.0,21.0,yes,1,2,13.0,,,,3,terrace,13.0,Kuala Lumpur,,,1108272.0,7927.0,Accept,9
5,employee,388675.0,22.0,no,1,2,13.0,4.0,,1.0,2,terrace,13.0,Kuala Lumpur,,10366.0,,8631.0,Accept,7
5,employee,276452.0,,yes,1,2,13.0,4.0,,1.0,3,terrace,,Kuala Lumpur,,11978.0,1093261.0,10243.0,Accept,8
5,employee,348864.0,24.0,no,1,2,13.0,,,1.0,1,terrace,13.0,Kuala Lumpur,2.0,,,,Accept,8
5,employee,248606.0,17.0,yes,1,2,,4.0,2.0,,2,terrace,13.0,Kuala Lumpur,,8866.0,992820.0,11253.0,Reject,8
5,employee,540450.0,15.0,no,1,2,13.0,4.0,2.0,1.0,2,terrace,13.0,Kuala Lumpur,2.0,12142.0,1044723.0,16795.0,Reject,8
7,Self_Employed,676880.0,10.0,yes,1,2,14.0,4.0,2.0,1.0,1,terrace,10.0,Kuala Lumpur,,12195.0,1102472.0,,Reject,8
7,Self_Employed,249801.0,16.0,no,1,2,14.0,4.0,,1.0,3,terrace,10.0,Kuala Lumpur,,10789.0,492454.0,,Accept,8
7,Self_Employed,488431.0,16.0,yes,1,2,14.0,4.0,,1.0,2,terrace,10.0,Kuala Lumpur,1.0,,491852.0,,Accept,8
7,Self_Employed,535819.0,16.0,no,1,2,14.0,4.0,2.0,1.0,3,terrace,10.0,Kuala Lumpur,,5489.0,835806.0,,Accept,9
7,Self_Employed,136284.0,22.0,yes,1,2,,4.0,,1.0,2,terrace,,Kuala Lumpur,,10926.0,717630.0,10266.0,Accept,6
7,Self_Employed,740297.0,22.0,no,1,2,14.0,4.0,2.0,1.0,3,terrace,10.0,Kuala Lumpur,,10508.0,614165.0,17288.0,Accept,8
7,Self_Employed,343889.0,12.0,yes,1,2,14.0,4.0,,,2,terrace,10.0,Kuala Lumpur,,5261.0,1422178.0,11401.0,Accept,7
7,Self_Employed,647454.0,15.0,no,1,2,14.0,4.0,2.0,1.0,1,terrace,10.0,Kuala Lumpur,2.0,6104.0,1273727.0,8383.0,Accept,6
7,Self_Employed,776593.0,19.0,yes,1,2,14.0,,2.0,1.0,2,terrace,10.0,Kuala Lumpur,2.0,,,8364.0,Reject,9
7,Self_Employed,637937.0,21.0,no,1,2,14.0,4.0,2.0,,2,terrace,10.0,Kuala Lumpur,3.0,,1109275.0,8925.0,Reject,8
7,Self_Employed,435686.0,11.0,yes,1,2,14.0,4.0,,1.0,1,terrace,10.0,Kuala Lumpur,1.0,9363.0,1404742.0,15432.0,Accept,7
7,Self_Employed,188659.0,22.0,no,1,2,14.0,4.0,2.0,1.0,3,terrace,10.0,Kuala Lumpur,,9831.0,,,Accept,8
7,Self_Employed,350128.0,19.0,yes,1,2,14.0,4.0,,,1,terrace,10.0,Kuala Lumpur,,8568.0,466867.0,,Accept,7
7,Self_Employed,393057.0,14.0,no,1,2,,,2.0,1.0,2,terrace,10.0,Kuala Lumpur,,,1344671.0,9476.0,Accept,7
7,Self_Employed,,24.0,yes,1,2,,4.0,2.0,,2,terrace,,Kuala Lumpur,1.0,6744.0,1133280.0,,Accept,7
7,Self_Employed,681210.0,,no,1,2,14.0,4.0,2.0,1.0,2,terrace,10.0,Kuala Lumpur,1.0,,456726.0,,Reject,7
7,Self_Employed,446992.0,21.0,yes,1,2,14.0,,2.0,,1,terrace,,Kuala Lumpur,2.0,11225.0,956323.0,,Reject,9
7,Self_Employed,453342.0,10.0,no,1,2,14.0,4.0,2.0,,1,terrace,10.0,Kuala Lumpur,1.0,6467.0,984608.0,,Accept,7
7,Self_Employed,,12.0,yes,1,2,14.0,4.0,,,1,terrace,10.0,Kuala Lumpur,3.0,9395.0,658510.0,18765.0,Accept,6
7,Self_Employed,,19.0,no,1,2,14.0,4.0,,1.0,2,terrace,10.0,Kuala Lumpur,1.0,,1274066.0,,Reject,8
7,Self_Employed,428137.0,,yes,1,2,14.0,,2.0,1.0,1,terrace,10.0,Kuala Lumpur,,7599.0,856854.0,19563.0,Accept,9
7,Self_Employed,,16.0,no,1,2,14.0,4.0,2.0,1.0,1,terrace,,Kuala Lumpur,2.0,,1007209.0,16709.0,Accept,6
7,Self_Employed,465472.0,18.0,yes,1,2,14.0,4.0,,1.0,1,terrace,10.0,Kuala Lumpur,,,1239453.0,,Accept,8
7,Self_Employed,702083.0,12.0,no,1,2,14.0,,2.0,1.0,2,terrace,10.0,Kuala Lumpur,3.0,11227.0,525219.0,,Accept,6
7,Self_Employed,141278.0,21.0,yes,1,2,,4.0,,,1,terrace,10.0,Kuala Lumpur,3.0,8712.0,622613.0,12548.0,Accept,6
7,Self_Employed,246977.0,19.0,no,1,2,14.0,4.0,2.0,,1,terrace,10.0,Kuala Lumpur,1.0,4458.0,1126614.0,12035.0,Reject,7
7,Self_Employed,190894.0,17.0,yes,1,2,14.0,,2.0,1.0,1,terrace,10.0,Kuala Lumpur,3.0,,,12418.0,Reject,7
7,Self_Employed,,22.0,no,1,2,,4.0,2.0,,1,terrace,10.0,Kuala Lumpur,2.0,,1041481.0,,Accept,8
7,Self_Employed,307655.0,16.0,yes,1,2,,4.0,,,3,terrace,10.0,Kuala Lumpur,3.0,,1258211.0,9104.0,Accept,7
7,Self_Employed,386450.0,11.0,no,1,2,14.0,4.0,,1.0,2,terrace,10.0,Kuala Lumpur,3.0,6033.0,806439.0,,Accept,6
7,Self_Employed,382097.0,24.0,yes,1,2,14.0,,,1.0,3,terrace,10.0,Kuala Lumpur,,5014.0,701779.0,7825.0,Accept,6
7,Self_Employed,565390.0,13.0,no,1,2,14.0,4.0,,1.0,3,terrace,10.0,Kuala Lumpur,3.0,,974566.0,,Reject,6
